repetition,role,region,task,policy,baseline,cell_id,subject_fold,video_fold,raw_test_rows,n,low,high,accuracy,balanced_accuracy,macro_f1,roc_auc,brier
1,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S3_V3,3,3,7,6,4,2,0.6666666666666666,0.5,0.4,0.5,0.2233333333333333
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S1_V1,1,1,10,10,7,3,0.6,0.6190476190476191,0.5833333333333333,0.6904761904761905,0.21355555555555555
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S1_V2,1,2,11,10,7,3,0.7,0.5,0.4117647058823529,0.28571428571428575,0.24654240691536727
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S1_V3,1,3,9,7,6,1,0.8571428571428571,0.5,0.46153846153846156,0.7500000000000001,0.1430007443993458
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S2_V1,2,1,8,5,4,1,0.8,0.5,0.4444444444444444,0.875,0.1446611570247934
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S2_V2,2,2,8,5,1,4,0.2,0.5,0.16666666666666666,1.0,0.41356046550851744
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S2_V3,2,3,11,9,7,2,0.7777777777777778,0.5,0.4375,0.4642857142857143,0.1921383066271396
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S3_V1,3,1,15,13,11,2,0.6153846153846154,0.5681818181818181,0.5112781954887218,0.4545454545454546,0.22393515575333758
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S3_V2,3,2,11,10,6,4,0.6,0.5,0.375,0.41666666666666663,0.3341296487603306
1,sensitivity,joint_primary,valence,discard_midpoint,position_train_prior,S3_V3,3,3,7,6,4,2,0.3333333333333333,0.25,0.25,0.375,0.2696641156462585
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S1_V1,1,1,10,10,7,3,0.6,0.6190476190476191,0.5833333333333333,0.6904761904761905,0.21355234119057767
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S1_V2,1,2,11,10,7,3,0.7,0.5,0.4117647058823529,0.28571428571428575,0.2465381430142463
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S1_V3,1,3,9,7,6,1,0.8571428571428571,0.5,0.46153846153846156,0.7500000000000001,0.1430074935849412
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S2_V1,2,1,8,5,4,1,0.8,0.5,0.4444444444444444,0.875,0.14464832626638768
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S2_V2,2,2,8,5,1,4,0.2,0.5,0.16666666666666666,1.0,0.413558465881286
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S2_V3,2,3,11,9,7,2,0.7777777777777778,0.5,0.4375,0.4642857142857143,0.19214182182916584
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S3_V1,3,1,15,13,11,2,0.6153846153846154,0.5681818181818181,0.5112781954887218,0.4545454545454546,0.22396266406122375
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S3_V2,3,2,11,10,6,4,0.6,0.5,0.375,0.41666666666666663,0.3341189469386668
1,sensitivity,joint_primary,valence,discard_midpoint,position_quadratic_logistic,S3_V3,3,3,7,6,4,2,0.3333333333333333,0.25,0.25,0.375,0.2697040005809656
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S1_V1,1,1,10,10,7,3,0.7,0.5,0.4117647058823529,0.5,0.2105916727538349
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S1_V2,1,2,11,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.5,0.20875020280136286
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S1_V3,1,3,9,9,8,1,0.8888888888888888,0.5,0.47058823529411764,0.5,0.12150415721844292
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S2_V1,2,1,8,8,7,1,0.875,0.5,0.4666666666666667,0.5,0.12846260387811637
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S2_V2,2,2,8,8,4,4,0.5,0.5,0.3333333333333333,0.5,0.34295062462819753
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S2_V3,2,3,11,11,9,2,0.8181818181818182,0.5,0.45,0.5,0.154162722745792
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S3_V1,3,1,15,15,13,2,0.8666666666666667,0.5,0.4642857142857143,0.5,0.13070348454963843
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S3_V2,3,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5,0.263598589775875
1,sensitivity,joint_primary,valence,midpoint_as_low,global_train_prior,S3_V3,3,3,7,7,5,2,0.7142857142857143,0.5,0.4166666666666667,0.5,0.2042157988103934
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S1_V1,1,1,10,10,7,3,0.6,0.6190476190476191,0.5833333333333333,0.6904761904761905,0.20791232942881294
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S1_V2,1,2,11,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.3125,0.24082785346521615
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S1_V3,1,3,9,9,8,1,0.8888888888888888,0.5,0.47058823529411764,0.8125,0.10705428004535149
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S2_V1,2,1,8,8,7,1,0.875,0.5,0.4666666666666667,0.7857142857142857,0.1061500000998003
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S2_V2,2,2,8,8,4,4,0.5,0.5,0.3333333333333333,0.78125,0.2880236678004535
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S2_V3,2,3,11,11,9,2,0.8181818181818182,0.5,0.45,0.4444444444444444,0.16648768464605093
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S3_V1,3,1,15,15,13,2,0.8666666666666667,0.5,0.4642857142857143,0.5,0.16724537037037035
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S3_V2,3,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.4642857142857143,0.3035837716003005
1,sensitivity,joint_primary,valence,midpoint_as_low,position_train_prior,S3_V3,3,3,7,7,5,2,0.7142857142857143,0.5,0.4166666666666667,0.3,0.2001190476190476
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S1_V1,1,1,10,10,7,3,0.6,0.6190476190476191,0.5833333333333333,0.6904761904761905,0.207925014698867
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S1_V2,1,2,11,11,8,3,0.7272727272727273,0.5,0.42105263157894735,0.3125,0.24074690840308133
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S1_V3,1,3,9,9,8,1,0.8888888888888888,0.5,0.47058823529411764,0.8125,0.10705351210927733
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S2_V1,2,1,8,8,7,1,0.875,0.5,0.4666666666666667,0.7857142857142857,0.10615881301948835
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S2_V2,2,2,8,8,4,4,0.5,0.5,0.3333333333333333,0.78125,0.2880631022245771
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S2_V3,2,3,11,11,9,2,0.8181818181818182,0.5,0.45,0.4444444444444444,0.16648532275737205
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S3_V1,3,1,15,15,13,2,0.8666666666666667,0.5,0.4642857142857143,0.5,0.16724983306568725
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S3_V2,3,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.4642857142857143,0.3035875908040549
1,sensitivity,joint_primary,valence,midpoint_as_low,position_quadratic_logistic,S3_V3,3,3,7,7,5,2,0.7142857142857143,0.5,0.4166666666666667,0.3,0.2001295472478846
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S1_V1,1,1,10,10,7,3,0.3,0.5,0.23076923076923078,0.5,0.25558802045288526
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S1_V2,1,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5,0.23140987507436048
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S1_V3,1,3,9,9,6,3,0.6666666666666666,0.5,0.4,0.5,0.24263038548752835
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S2_V1,2,1,8,8,4,4,0.5,0.5,0.3333333333333333,0.5,0.2610803324099723
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S2_V2,2,2,8,8,1,7,0.125,0.5,0.1111111111111111,0.5,0.42065734681737055
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S2_V3,2,3,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5,0.23194370138688836
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S3_V1,3,1,15,15,11,4,0.7333333333333333,0.5,0.4230769230769231,0.5,0.23353057199211052
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S3_V2,3,2,11,11,6,5,0.5454545454545454,0.5,0.35294117647058826,0.5,0.2553512969025434
1,sensitivity,joint_primary,valence,midpoint_as_high,global_train_prior,S3_V3,3,3,7,7,4,3,0.5714285714285714,0.5,0.36363636363636365,0.5,0.24825211311697795
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S1_V1,1,1,10,10,7,3,0.6,0.7142857142857143,0.6,0.6904761904761905,0.24119526627218937
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S1_V2,1,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.7142857142857142,0.2245940872314498
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S1_V3,1,3,9,9,6,3,0.4444444444444444,0.5833333333333334,0.41558441558441556,0.5833333333333333,0.24263038548752835
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S2_V1,2,1,8,8,4,4,0.625,0.625,0.5636363636363637,0.59375,0.2568111521345787
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S2_V2,2,2,8,8,1,7,0.125,0.5,0.1111111111111111,0.21428571428571427,0.4356575963718821
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S2_V3,2,3,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5357142857142857,0.24012665728055926
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S3_V1,3,1,15,15,11,4,0.5333333333333333,0.4431818181818182,0.4444444444444444,0.2727272727272727,0.28711451637588
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S3_V2,3,2,11,11,6,5,0.45454545454545453,0.43333333333333335,0.4107142857142857,0.3666666666666667,0.28065832334613255
1,sensitivity,joint_primary,valence,midpoint_as_high,position_train_prior,S3_V3,3,3,7,7,4,3,0.42857142857142855,0.41666666666666663,0.41666666666666663,0.5,0.28773809523809524
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S1_V1,1,1,10,10,7,3,0.6,0.6190476190476191,0.5833333333333333,0.6904761904761905,0.24119919164633216
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S1_V2,1,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.7142857142857142,0.22461905315950065
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S1_V3,1,3,9,9,6,3,0.4444444444444444,0.5833333333333334,0.41558441558441556,0.6388888888888888,0.24263133172549514
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S2_V1,2,1,8,8,4,4,0.5,0.5,0.3333333333333333,0.59375,0.2568277410692604
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S2_V2,2,2,8,8,1,7,0.125,0.5,0.1111111111111111,0.42857142857142855,0.4356459406054617
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S2_V3,2,3,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5357142857142857,0.24013649528669082
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S3_V1,3,1,15,15,11,4,0.5333333333333333,0.4431818181818182,0.4444444444444444,0.2727272727272727,0.287114530267427
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S3_V2,3,2,11,11,6,5,0.5454545454545454,0.5,0.35294117647058826,0.3666666666666667,0.28063343484099196
1,sensitivity,joint_primary,valence,midpoint_as_high,position_quadratic_logistic,S3_V3,3,3,7,7,4,3,0.42857142857142855,0.41666666666666663,0.41666666666666663,0.5,0.28780323249262063
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S1_V1,1,1,10,6,2,4,0.6666666666666666,0.5,0.4,0.5,0.22589531680440775
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S1_V2,1,2,11,10,6,4,0.4,0.5,0.2857142857142857,0.5,0.2534859521331946
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S1_V3,1,3,9,9,5,4,0.4444444444444444,0.5,0.3076923076923077,0.5,0.26303854875283444
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S2_V1,2,1,8,7,4,3,0.5714285714285714,0.5,0.36363636363636365,0.5,0.2457142857142857
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S2_V2,2,2,8,6,1,5,0.8333333333333334,0.5,0.45454545454545453,0.5,0.25
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S2_V3,2,3,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.5,0.2458613187021096
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S3_V1,3,1,15,6,3,3,0.5,0.5,0.3333333333333333,0.5,0.25308641975308643
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S3_V2,3,2,11,9,4,5,0.5555555555555556,0.5,0.35714285714285715,0.5,0.24701561065197428
1,sensitivity,joint_primary,arousal,discard_midpoint,global_train_prior,S3_V3,3,3,7,7,4,3,0.42857142857142855,0.5,0.3,0.5,0.26006454900628506
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S1_V1,1,1,10,6,2,4,0.6666666666666666,0.5,0.4,0.375,0.2320171411080502
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S1_V2,1,2,11,10,6,4,0.6,0.5833333333333333,0.5833333333333333,0.5416666666666666,0.25314876033057854
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S1_V3,1,3,9,9,5,4,0.4444444444444444,0.5,0.3076923076923077,0.45,0.2613654077248353
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S2_V1,2,1,8,7,4,3,0.5714285714285714,0.5416666666666666,0.5333333333333333,0.5416666666666666,0.2509920634920635
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S2_V2,2,2,8,6,1,5,0.6666666666666666,0.8,0.625,0.8,0.24986395945991904
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S2_V3,2,3,11,11,4,7,0.7272727272727273,0.7321428571428572,0.717948717948718,0.6785714285714286,0.22180993609565036
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S3_V1,3,1,15,6,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.27314967860422407
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S3_V2,3,2,11,9,4,5,0.6666666666666666,0.65,0.6493506493506493,0.55,0.23856674350180848
1,sensitivity,joint_primary,arousal,discard_midpoint,position_train_prior,S3_V3,3,3,7,7,4,3,0.42857142857142855,0.5,0.3,0.7083333333333334,0.23922231614539305
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S1_V1,1,1,10,6,2,4,0.6666666666666666,0.5,0.4,0.375,0.23203344743075302
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S1_V2,1,2,11,10,6,4,0.6,0.5833333333333333,0.5833333333333333,0.5416666666666666,0.2531481062690882
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S1_V3,1,3,9,9,5,4,0.4444444444444444,0.5,0.3076923076923077,0.45,0.2613652240159822
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S2_V1,2,1,8,7,4,3,0.5714285714285714,0.5416666666666666,0.5333333333333333,0.5416666666666666,0.25099244855102204
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S2_V2,2,2,8,6,1,5,0.3333333333333333,0.6,0.3333333333333333,0.8,0.2498739556381149
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S2_V3,2,3,11,11,4,7,0.7272727272727273,0.7321428571428572,0.717948717948718,0.6785714285714286,0.22183072471337748
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S3_V1,3,1,15,6,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.27314130294654354
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S3_V2,3,2,11,9,4,5,0.6666666666666666,0.65,0.6493506493506493,0.55,0.23856742816738663
1,sensitivity,joint_primary,arousal,discard_midpoint,position_quadratic_logistic,S3_V3,3,3,7,7,4,3,0.7142857142857143,0.7083333333333333,0.7083333333333333,0.6666666666666666,0.23921799264687765
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S1_V1,1,1,10,10,6,4,0.4,0.5,0.2857142857142857,0.5,0.25975164353542735
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S1_V2,1,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5,0.23211291979882107
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S1_V3,1,3,9,9,5,4,0.5555555555555556,0.5,0.35714285714285715,0.5,0.25094482237339377
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S2_V1,2,1,8,8,5,3,0.625,0.5,0.38461538461538464,0.5,0.23649584487534625
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S2_V2,2,2,8,8,3,5,0.375,0.5,0.2727272727272727,0.5,0.31476799524092797
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S2_V3,2,3,11,11,4,7,0.36363636363636365,0.5,0.26666666666666666,0.5,0.31898432034240093
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S3_V1,3,1,15,15,12,3,0.2,0.5,0.16666666666666666,0.5,0.2578566732412887
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S3_V2,3,2,11,11,6,5,0.5454545454545454,0.5,0.35294117647058826,0.5,0.2483001762780156
1,sensitivity,joint_primary,arousal,midpoint_as_low,global_train_prior,S3_V3,3,3,7,7,4,3,0.5714285714285714,0.5,0.36363636363636365,0.5,0.2449128665344882
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S1_V1,1,1,10,10,6,4,0.6,0.6666666666666666,0.5833333333333333,0.75,0.2448530370728173
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S1_V2,1,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5,0.23396932737592077
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S1_V3,1,3,9,9,5,4,0.5555555555555556,0.5,0.35714285714285715,0.6000000000000001,0.2483544343663391
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S2_V1,2,1,8,8,5,3,0.625,0.5666666666666667,0.5636363636363637,0.6333333333333333,0.2291083354707231
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S2_V2,2,2,8,8,3,5,0.375,0.5,0.2727272727272727,0.3666666666666667,0.3157596371882086
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S2_V3,2,3,11,11,4,7,0.36363636363636365,0.5,0.26666666666666666,0.3571428571428571,0.3300441082181536
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S3_V1,3,1,15,15,12,3,0.26666666666666666,0.29166666666666663,0.25339366515837103,0.3611111111111111,0.280606491046832
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S3_V2,3,2,11,11,6,5,0.5454545454545454,0.5666666666666667,0.5299145299145299,0.6333333333333334,0.24222552962494054
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_train_prior,S3_V3,3,3,7,7,4,3,0.7142857142857143,0.7083333333333333,0.7083333333333333,0.6666666666666666,0.22095238095238098
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S1_V1,1,1,10,10,6,4,0.6,0.6666666666666666,0.5833333333333333,0.75,0.24487119838016916
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S1_V2,1,2,11,11,7,4,0.6363636363636364,0.5,0.3888888888888889,0.5,0.2339690005781829
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S1_V3,1,3,9,9,5,4,0.5555555555555556,0.5,0.35714285714285715,0.6000000000000001,0.24835442509311964
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S2_V1,2,1,8,8,5,3,0.625,0.5666666666666667,0.5636363636363637,0.6333333333333333,0.22910745873978702
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S2_V2,2,2,8,8,3,5,0.375,0.5,0.2727272727272727,0.4,0.31575976606156964
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S2_V3,2,3,11,11,4,7,0.36363636363636365,0.5,0.26666666666666666,0.3571428571428571,0.33005448102079826
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S3_V1,3,1,15,15,12,3,0.26666666666666666,0.29166666666666663,0.25339366515837103,0.3611111111111111,0.2806041516685551
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S3_V2,3,2,11,11,6,5,0.5454545454545454,0.5666666666666667,0.5299145299145299,0.6333333333333334,0.24222393729473876
1,sensitivity,joint_primary,arousal,midpoint_as_low,position_quadratic_logistic,S3_V3,3,3,7,7,4,3,0.7142857142857143,0.7083333333333333,0.7083333333333333,0.6666666666666666,0.22095040365889215
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S1_V1,1,1,10,10,2,8,0.8,0.5,0.4444444444444444,0.5,0.18290723155588018
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S1_V2,1,2,11,11,6,5,0.45454545454545453,0.5,0.3125,0.5,0.28019036287923854
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S1_V3,1,3,9,9,5,4,0.4444444444444444,0.5,0.3076923076923077,0.5,0.31972789115646255
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S2_V1,2,1,8,8,4,4,0.5,0.5,0.3333333333333333,0.5,0.25
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S2_V2,2,2,8,8,1,7,0.875,0.5,0.4666666666666667,0.5,0.15623140987507436
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S2_V3,2,3,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.5,0.23338408988024198
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S3_V1,3,1,15,15,3,12,0.8,0.5,0.4444444444444444,0.5,0.20420775805391192
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S3_V2,3,2,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.5,0.23237219843868043
1,sensitivity,joint_primary,arousal,midpoint_as_high,global_train_prior,S3_V3,3,3,7,7,4,3,0.42857142857142855,0.5,0.3,0.5,0.29333194198059065
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S1_V1,1,1,10,10,2,8,0.8,0.5,0.4444444444444444,0.1875,0.2113195266272189
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S1_V2,1,2,11,11,6,5,0.45454545454545453,0.5,0.3125,0.5833333333333335,0.27328715240803153
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S1_V3,1,3,9,9,5,4,0.4444444444444444,0.5,0.3076923076923077,0.45,0.3162379535147392
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S2_V1,2,1,8,8,4,4,0.5,0.5,0.4666666666666667,0.40625,0.27943825031112746
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S2_V2,2,2,8,8,1,7,0.875,0.5,0.4666666666666667,0.7857142857142857,0.16024943310657597
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S2_V3,2,3,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.7857142857142858,0.19464242080522046
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S3_V1,3,1,15,15,3,12,0.8,0.5,0.4444444444444444,0.3611111111111111,0.20889194980104073
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S3_V2,3,2,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.35714285714285715,0.24644612500942395
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_train_prior,S3_V3,3,3,7,7,4,3,0.42857142857142855,0.5,0.3,0.625,0.28952380952380946
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S1_V1,1,1,10,10,2,8,0.6,0.375,0.375,0.1875,0.21132690423745712
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S1_V2,1,2,11,11,6,5,0.45454545454545453,0.5,0.3125,0.5833333333333335,0.2732894984528263
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S1_V3,1,3,9,9,5,4,0.4444444444444444,0.5,0.3076923076923077,0.45,0.3162383584839483
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S2_V1,2,1,8,8,4,4,0.5,0.5,0.4666666666666667,0.40625,0.27943908835332987
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S2_V2,2,2,8,8,1,7,0.875,0.5,0.4666666666666667,0.7857142857142857,0.1602796077346939
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S2_V3,2,3,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.7857142857142858,0.1946004493740402
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S3_V1,3,1,15,15,3,12,0.6,0.5,0.48863636363636365,0.3611111111111111,0.20890787374448763
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S3_V2,3,2,11,11,4,7,0.6363636363636364,0.5,0.3888888888888889,0.35714285714285715,0.24644784189405386
1,sensitivity,joint_primary,arousal,midpoint_as_high,position_quadratic_logistic,S3_V3,3,3,7,7,4,3,0.42857142857142855,0.5,0.3,0.5,0.28952156090181386
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S1_V1,1,1,11,8,5,3,0.625,0.5,0.38461538461538464,0.5,0.256198347107438
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S1_V2,1,2,13,10,8,2,0.8,0.5,0.4444444444444444,0.5,0.1918188458728999
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S1_V3,1,3,6,5,3,2,0.6,0.5,0.375,0.5,0.2641975308641975
2,sensitivity,joint_primary,valence,discard_midpoint,global_train_prior,S2_V1,2,1,15,15,11,4,0.7333333333333333,0.5,0.4230769230769231,0.5,0.19573333333333323
